GENE_ID,MMRF_2834_1_BM,MMRF_1107_1_BM,MMRF_2695_1_BM,MMRF_2251_1_BM,MMRF_1151_1_BM,MMRF_2516_1_BM,MMRF_2401_1_BM,MMRF_2522_1_BM,MMRF_2353_1_BM,MMRF_1310_1_BM,MMRF_2230_1_BM,MMRF_2579_1_BM,MMRF_2035_1_BM,MMRF_1833_1_BM,MMRF_1349_1_BM,MMRF_1189_1_BM,MMRF_2076_1_BM,MMRF_2853_1_BM,MMRF_1520_1_BM,MMRF_1388_1_BM
ENSG00000134253,-1.7960787653599999,-2.05488899479,-0.363490169524,0.38147034434,1.18696518838,0.229433241533,-0.851708302125,-0.281224322427,1.2788090758,-0.0582425072055,-1.3836105395500002,-0.6867823805869999,0.42199625947400005,1.07418209996,0.110690243746,0.606688742876,-0.37413245144699997,-1.6169740552399998,-0.158475886835,-1.1391635563
ENSG00000129675,-1.1078477508,-0.449307635855,-1.9955793354599998,0.584492275203,0.995699646763,-0.12478758205999999,-0.9302155370640001,0.777105475477,0.0205051022072,0.619674720722,-1.17624248556,0.0538247051499,1.48566372905,-2.08925113705,-1.3988622123299999,-0.578391259913,1.43825907145,-0.21962115809500002,-0.9994283173690001,-1.0874401264
ENSG00000137760,-0.659112301412,-0.285907578609,-2.16712274094,2.09480553637,0.837299108533,0.66759000279,-1.53061342106,-0.760720587763,-0.7785497646870001,0.9390189378630001,-0.50100318412,0.281523293791,-1.64914186256,0.478594516136,0.00657320064801,-1.69236190158,-0.0979301685094,-1.20884041483,-0.664387354325,-0.0650693158899
ENSG00000119820,-2.82963105869,0.234253380391,-2.63202318493,0.303726795168,0.5588518107079999,0.28903699259300003,0.256574826402,0.664641749479,0.13640803767,0.19719555137000003,-0.058945920656,0.574980733824,-0.7934596423029999,0.29303615823199997,0.534105963342,0.039697252917400006,-0.538848346761,-1.11044995283,0.590463748315,0.603803683953
ENSG00000118523,0.563061347116,-0.18035458234299998,0.213705157054,-1.4863884994499998,-1.2738245154999999,-1.19273149115,0.8620520204530001,1.13631731977,-1.3364932265,1.06069922862,-0.851396810524,-4.01,0.919356065818,-0.29576548466999997,0.411909322374,0.0957824021206,-0.5096829314169999,-1.9663660236000002,-0.0929793076405,-0.8983998694930001
ENSG00000127837,-1.0887581119499998,-0.22680134309500002,-2.8069217352599996,0.396491227306,-0.290078457903,0.245919828951,-1.92096031875,0.361664797544,-0.31858803169100003,-0.10380158648,1.27725676502,1.54899782831,-0.8399181478389999,-0.709403333582,0.524871689718,1.1884934462999999,-0.8810352506290001,0.0283135211384,0.312032312011,0.0547477047285
ENSG00000230989,-0.633873082849,-1.12022951213,0.0828531715904,0.385589257783,-0.6430186414679999,-0.716857745819,0.49744865342699995,0.609950560338,-0.643627815729,1.4153783222100003,-0.29459450383499997,-1.01926731661,0.21827871715799999,-0.188822845737,-0.35277883579999997,-0.314710055652,-0.17019806879299998,-1.60096703633,0.695558048323,0.5642746197249999
ENSG00000164344,-0.126297616481,1.0712212177299998,-0.9820728934530001,-0.6424812269960001,0.192392446363,0.113548823783,0.5915056086580001,-0.867794103941,0.37133176554999997,-0.011679097092799998,-0.537979424209,0.309325122119,0.781500975785,0.161455088636,1.33150326943,0.203739775709,-0.454907914563,0.31526694763700003,0.92752344308,-1.33910784575
ENSG00000137075,1.67754928362,-0.500286554723,2.5228327402,-0.602722592496,1.51002164871,0.775300241757,-0.60672238262,-0.0021097806755599998,0.173081745746,-0.7426285228849999,-0.896058625821,-1.10125587643,0.451129279694,1.1331873714,0.067743436957,-0.920161637129,-0.5070081040519999,3.10232346114,-1.0439375096899999,-0.716883792702
ENSG00000111783,-0.308481840949,1.06911773554,1.23351685465,-0.338656274442,0.0886340088147,0.195601245728,0.783367214491,0.9883939963689999,0.7626188606209999,0.829080966215,1.8351356154700003,0.866923122059,-0.7808785650489999,1.05894442916,1.9507275752400002,1.49233839057,-0.244626690946,0.5850165599989999,2.3111515345200004,0.668874910191
